group_id,image_path,label,angle,original_file,split
1914,/kaggle/working/real_text_10k_dataset/doc_g1914_rot180.jpg,2,180,tcal0448219_8220.tif,val
1914,/kaggle/working/real_text_10k_dataset/doc_g1914_rot270.jpg,3,270,tcal0448219_8220.tif,val
1915,/kaggle/working/real_text_10k_dataset/doc_g1915_rot0.jpg,0,0,2082587559a.tif,train
1915,/kaggle/working/real_text_10k_dataset/doc_g1915_rot90.jpg,1,90,2082587559a.tif,train
1915,/kaggle/working/real_text_10k_dataset/doc_g1915_rot180.jpg,2,180,2082587559a.tif,train
1915,/kaggle/working/real_text_10k_dataset/doc_g1915_rot270.jpg,3,270,2082587559a.tif,train
1916,/kaggle/working/real_text_10k_dataset/doc_g1916_rot0.jpg,0,0,2028475237_2028475240.tif,train
1916,/kaggle/working/real_text_10k_dataset/doc_g1916_rot90.jpg,1,90,2028475237_2028475240.tif,train
1916,/kaggle/working/real_text_10k_dataset/doc_g1916_rot180.jpg,2,180,2028475237_2028475240.tif,train
1916,/kaggle/working/real_text_10k_dataset/doc_g1916_rot270.jpg,3,270,2028475237_2028475240.tif,train
1917,/kaggle/working/real_text_10k_dataset/doc_g1917_rot0.jpg,0,0,2060038650_2060038664.tif,val
1917,/kaggle/working/real_text_10k_dataset/doc_g1917_rot90.jpg,1,90,2060038650_2060038664.tif,val
1917,/kaggle/working/real_text_10k_dataset/doc_g1917_rot180.jpg,2,180,2060038650_2060038664.tif,val
1917,/kaggle/working/real_text_10k_dataset/doc_g1917_rot270.jpg,3,270,2060038650_2060038664.tif,val
1918,/kaggle/working/real_text_10k_dataset/doc_g1918_rot0.jpg,0,0,2053462567.tif,train
1918,/kaggle/working/real_text_10k_dataset/doc_g1918_rot90.jpg,1,90,2053462567.tif,train
1918,/kaggle/working/real_text_10k_dataset/doc_g1918_rot180.jpg,2,180,2053462567.tif,train
1918,/kaggle/working/real_text_10k_dataset/doc_g1918_rot270.jpg,3,270,2053462567.tif,train
1919,/kaggle/working/real_text_10k_dataset/doc_g1919_rot0.jpg,0,0,81863711.tif,val
1919,/kaggle/working/real_text_10k_dataset/doc_g1919_rot90.jpg,1,90,81863711.tif,val
1919,/kaggle/working/real_text_10k_dataset/doc_g1919_rot180.jpg,2,180,81863711.tif,val
1919,/kaggle/working/real_text_10k_dataset/doc_g1919_rot270.jpg,3,270,81863711.tif,val
1920,/kaggle/working/real_text_10k_dataset/doc_g1920_rot0.jpg,0,0,11008550_11008557.tif,train
1920,/kaggle/working/real_text_10k_dataset/doc_g1920_rot90.jpg,1,90,11008550_11008557.tif,train
1920,/kaggle/working/real_text_10k_dataset/doc_g1920_rot180.jpg,2,180,11008550_11008557.tif,train
1920,/kaggle/working/real_text_10k_dataset/doc_g1920_rot270.jpg,3,270,11008550_11008557.tif,train
1921,/kaggle/working/real_text_10k_dataset/doc_g1921_rot0.jpg,0,0,2072360775_0779.tif,val
1921,/kaggle/working/real_text_10k_dataset/doc_g1921_rot90.jpg,1,90,2072360775_0779.tif,val
1921,/kaggle/working/real_text_10k_dataset/doc_g1921_rot180.jpg,2,180,2072360775_0779.tif,val
1921,/kaggle/working/real_text_10k_dataset/doc_g1921_rot270.jpg,3,270,2072360775_0779.tif,val
1922,/kaggle/working/real_text_10k_dataset/doc_g1922_rot0.jpg,0,0,2072318905_8910.tif,train
1922,/kaggle/working/real_text_10k_dataset/doc_g1922_rot90.jpg,1,90,2072318905_8910.tif,train
1922,/kaggle/working/real_text_10k_dataset/doc_g1922_rot180.jpg,2,180,2072318905_8910.tif,train
1922,/kaggle/working/real_text_10k_dataset/doc_g1922_rot270.jpg,3,270,2072318905_8910.tif,train
1923,/kaggle/working/real_text_10k_dataset/doc_g1923_rot0.jpg,0,0,2080458656.tif,test
1923,/kaggle/working/real_text_10k_dataset/doc_g1923_rot90.jpg,1,90,2080458656.tif,test
1923,/kaggle/working/real_text_10k_dataset/doc_g1923_rot180.jpg,2,180,2080458656.tif,test
1923,/kaggle/working/real_text_10k_dataset/doc_g1923_rot270.jpg,3,270,2080458656.tif,test
1924,/kaggle/working/real_text_10k_dataset/doc_g1924_rot0.jpg,0,0,2065455457.tif,train
1924,/kaggle/working/real_text_10k_dataset/doc_g1924_rot90.jpg,1,90,2065455457.tif,train
1924,/kaggle/working/real_text_10k_dataset/doc_g1924_rot180.jpg,2,180,2065455457.tif,train
1924,/kaggle/working/real_text_10k_dataset/doc_g1924_rot270.jpg,3,270,2065455457.tif,train
1925,/kaggle/working/real_text_10k_dataset/doc_g1925_rot0.jpg,0,0,2057869582.tif,train
1925,/kaggle/working/real_text_10k_dataset/doc_g1925_rot90.jpg,1,90,2057869582.tif,train
1925,/kaggle/working/real_text_10k_dataset/doc_g1925_rot180.jpg,2,180,2057869582.tif,train
1925,/kaggle/working/real_text_10k_dataset/doc_g1925_rot270.jpg,3,270,2057869582.tif,train
1926,/kaggle/working/real_text_10k_dataset/doc_g1926_rot0.jpg,0,0,40030065-0066.tif,train
1926,/kaggle/working/real_text_10k_dataset/doc_g1926_rot90.jpg,1,90,40030065-0066.tif,train
1926,/kaggle/working/real_text_10k_dataset/doc_g1926_rot180.jpg,2,180,40030065-0066.tif,train
1926,/kaggle/working/real_text_10k_dataset/doc_g1926_rot270.jpg,3,270,40030065-0066.tif,train
1927,/kaggle/working/real_text_10k_dataset/doc_g1927_rot0.jpg,0,0,2040152584.tif,val
1927,/kaggle/working/real_text_10k_dataset/doc_g1927_rot90.jpg,1,90,2040152584.tif,val
1927,/kaggle/working/real_text_10k_dataset/doc_g1927_rot180.jpg,2,180,2040152584.tif,val
1927,/kaggle/working/real_text_10k_dataset/doc_g1927_rot270.jpg,3,270,2040152584.tif,val
1928,/kaggle/working/real_text_10k_dataset/doc_g1928_rot0.jpg,0,0,40043381-3382.tif,train
1928,/kaggle/working/real_text_10k_dataset/doc_g1928_rot90.jpg,1,90,40043381-3382.tif,train
1928,/kaggle/working/real_text_10k_dataset/doc_g1928_rot180.jpg,2,180,40043381-3382.tif,train
1928,/kaggle/working/real_text_10k_dataset/doc_g1928_rot270.jpg,3,270,40043381-3382.tif,train
1929,/kaggle/working/real_text_10k_dataset/doc_g1929_rot0.jpg,0,0,X51007339648.jpg,train
1929,/kaggle/working/real_text_10k_dataset/doc_g1929_rot90.jpg,1,90,X51007339648.jpg,train
1929,/kaggle/working/real_text_10k_dataset/doc_g1929_rot180.jpg,2,180,X51007339648.jpg,train
1929,/kaggle/working/real_text_10k_dataset/doc_g1929_rot270.jpg,3,270,X51007339648.jpg,train
1930,/kaggle/working/real_text_10k_dataset/doc_g1930_rot0.jpg,0,0,0060362351.tif,train
1930,/kaggle/working/real_text_10k_dataset/doc_g1930_rot90.jpg,1,90,0060362351.tif,train
1930,/kaggle/working/real_text_10k_dataset/doc_g1930_rot180.jpg,2,180,0060362351.tif,train
1930,/kaggle/working/real_text_10k_dataset/doc_g1930_rot270.jpg,3,270,0060362351.tif,train
1931,/kaggle/working/real_text_10k_dataset/doc_g1931_rot0.jpg,0,0,2065129105.tif,train
1931,/kaggle/working/real_text_10k_dataset/doc_g1931_rot90.jpg,1,90,2065129105.tif,train
1931,/kaggle/working/real_text_10k_dataset/doc_g1931_rot180.jpg,2,180,2065129105.tif,train
1931,/kaggle/working/real_text_10k_dataset/doc_g1931_rot270.jpg,3,270,2065129105.tif,train
1932,/kaggle/working/real_text_10k_dataset/doc_g1932_rot0.jpg,0,0,50636958-6959.tif,train
1932,/kaggle/working/real_text_10k_dataset/doc_g1932_rot90.jpg,1,90,50636958-6959.tif,train
1932,/kaggle/working/real_text_10k_dataset/doc_g1932_rot180.jpg,2,180,50636958-6959.tif,train
1932,/kaggle/working/real_text_10k_dataset/doc_g1932_rot270.jpg,3,270,50636958-6959.tif,train
1933,/kaggle/working/real_text_10k_dataset/doc_g1933_rot0.jpg,0,0,513317625+-7630.tif,train
1933,/kaggle/working/real_text_10k_dataset/doc_g1933_rot90.jpg,1,90,513317625+-7630.tif,train
1933,/kaggle/working/real_text_10k_dataset/doc_g1933_rot180.jpg,2,180,513317625+-7630.tif,train
1933,/kaggle/working/real_text_10k_dataset/doc_g1933_rot270.jpg,3,270,513317625+-7630.tif,train
1934,/kaggle/working/real_text_10k_dataset/doc_g1934_rot0.jpg,0,0,2070910002_0009.tif,test
1934,/kaggle/working/real_text_10k_dataset/doc_g1934_rot90.jpg,1,90,2070910002_0009.tif,test
1934,/kaggle/working/real_text_10k_dataset/doc_g1934_rot180.jpg,2,180,2070910002_0009.tif,test
1934,/kaggle/working/real_text_10k_dataset/doc_g1934_rot270.jpg,3,270,2070910002_0009.tif,test
1935,/kaggle/working/real_text_10k_dataset/doc_g1935_rot0.jpg,0,0,504564406+-4406.tif,val
1935,/kaggle/working/real_text_10k_dataset/doc_g1935_rot90.jpg,1,90,504564406+-4406.tif,val
1935,/kaggle/working/real_text_10k_dataset/doc_g1935_rot180.jpg,2,180,504564406+-4406.tif,val
1935,/kaggle/working/real_text_10k_dataset/doc_g1935_rot270.jpg,3,270,504564406+-4406.tif,val
1936,/kaggle/working/real_text_10k_dataset/doc_g1936_rot0.jpg,0,0,2057474778_2057474779.tif,train
1936,/kaggle/working/real_text_10k_dataset/doc_g1936_rot90.jpg,1,90,2057474778_2057474779.tif,train
1936,/kaggle/working/real_text_10k_dataset/doc_g1936_rot180.jpg,2,180,2057474778_2057474779.tif,train
1936,/kaggle/working/real_text_10k_dataset/doc_g1936_rot270.jpg,3,270,2057474778_2057474779.tif,train
1937,/kaggle/working/real_text_10k_dataset/doc_g1937_rot0.jpg,0,0,PUBLICATIONS019547-9.tif,train
1937,/kaggle/working/real_text_10k_dataset/doc_g1937_rot90.jpg,1,90,PUBLICATIONS019547-9.tif,train
1937,/kaggle/working/real_text_10k_dataset/doc_g1937_rot180.jpg,2,180,PUBLICATIONS019547-9.tif,train
1937,/kaggle/working/real_text_10k_dataset/doc_g1937_rot270.jpg,3,270,PUBLICATIONS019547-9.tif,train
1938,/kaggle/working/real_text_10k_dataset/doc_g1938_rot0.jpg,0,0,2047871176.tif,train
1938,/kaggle/working/real_text_10k_dataset/doc_g1938_rot90.jpg,1,90,2047871176.tif,train
1938,/kaggle/working/real_text_10k_dataset/doc_g1938_rot180.jpg,2,180,2047871176.tif,train
1938,/kaggle/working/real_text_10k_dataset/doc_g1938_rot270.jpg,3,270,2047871176.tif,train
1939,/kaggle/working/real_text_10k_dataset/doc_g1939_rot0.jpg,0,0,2058500713.tif,train
1939,/kaggle/working/real_text_10k_dataset/doc_g1939_rot90.jpg,1,90,2058500713.tif,train
1939,/kaggle/working/real_text_10k_dataset/doc_g1939_rot180.jpg,2,180,2058500713.tif,train
1939,/kaggle/working/real_text_10k_dataset/doc_g1939_rot270.jpg,3,270,2058500713.tif,train
1940,/kaggle/working/real_text_10k_dataset/doc_g1940_rot0.jpg,0,0,0060121687.tif,train
1940,/kaggle/working/real_text_10k_dataset/doc_g1940_rot90.jpg,1,90,0060121687.tif,train
1940,/kaggle/working/real_text_10k_dataset/doc_g1940_rot180.jpg,2,180,0060121687.tif,train
1940,/kaggle/working/real_text_10k_dataset/doc_g1940_rot270.jpg,3,270,0060121687.tif,train
1941,/kaggle/working/real_text_10k_dataset/doc_g1941_rot0.jpg,0,0,100.jpg,val
1941,/kaggle/working/real_text_10k_dataset/doc_g1941_rot90.jpg,1,90,100.jpg,val
1941,/kaggle/working/real_text_10k_dataset/doc_g1941_rot180.jpg,2,180,100.jpg,val
1941,/kaggle/working/real_text_10k_dataset/doc_g1941_rot270.jpg,3,270,100.jpg,val
1942,/kaggle/working/real_text_10k_dataset/doc_g1942_rot0.jpg,0,0,2040962379.tif,val
1942,/kaggle/working/real_text_10k_dataset/doc_g1942_rot90.jpg,1,90,2040962379.tif,val
1942,/kaggle/working/real_text_10k_dataset/doc_g1942_rot180.jpg,2,180,2040962379.tif,val
1942,/kaggle/working/real_text_10k_dataset/doc_g1942_rot270.jpg,3,270,2040962379.tif,val
1943,/kaggle/working/real_text_10k_dataset/doc_g1943_rot0.jpg,0,0,2023246401.tif,val
1943,/kaggle/working/real_text_10k_dataset/doc_g1943_rot90.jpg,1,90,2023246401.tif,val
1943,/kaggle/working/real_text_10k_dataset/doc_g1943_rot180.jpg,2,180,2023246401.tif,val
1943,/kaggle/working/real_text_10k_dataset/doc_g1943_rot270.jpg,3,270,2023246401.tif,val
1944,/kaggle/working/real_text_10k_dataset/doc_g1944_rot0.jpg,0,0,881.jpg,train
1944,/kaggle/working/real_text_10k_dataset/doc_g1944_rot90.jpg,1,90,881.jpg,train
1944,/kaggle/working/real_text_10k_dataset/doc_g1944_rot180.jpg,2,180,881.jpg,train
1944,/kaggle/working/real_text_10k_dataset/doc_g1944_rot270.jpg,3,270,881.jpg,train
1945,/kaggle/working/real_text_10k_dataset/doc_g1945_rot0.jpg,0,0,2069724726.tif,train
1945,/kaggle/working/real_text_10k_dataset/doc_g1945_rot90.jpg,1,90,2069724726.tif,train
1945,/kaggle/working/real_text_10k_dataset/doc_g1945_rot180.jpg,2,180,2069724726.tif,train
1945,/kaggle/working/real_text_10k_dataset/doc_g1945_rot270.jpg,3,270,2069724726.tif,train
1946,/kaggle/working/real_text_10k_dataset/doc_g1946_rot0.jpg,0,0,2028727520.tif,train
1946,/kaggle/working/real_text_10k_dataset/doc_g1946_rot90.jpg,1,90,2028727520.tif,train
1946,/kaggle/working/real_text_10k_dataset/doc_g1946_rot180.jpg,2,180,2028727520.tif,train
1946,/kaggle/working/real_text_10k_dataset/doc_g1946_rot270.jpg,3,270,2028727520.tif,train
1947,/kaggle/working/real_text_10k_dataset/doc_g1947_rot0.jpg,0,0,PUBLICATIONS029496-9.tif,train
1947,/kaggle/working/real_text_10k_dataset/doc_g1947_rot90.jpg,1,90,PUBLICATIONS029496-9.tif,train
1947,/kaggle/working/real_text_10k_dataset/doc_g1947_rot180.jpg,2,180,PUBLICATIONS029496-9.tif,train
1947,/kaggle/working/real_text_10k_dataset/doc_g1947_rot270.jpg,3,270,PUBLICATIONS029496-9.tif,train
1948,/kaggle/working/real_text_10k_dataset/doc_g1948_rot0.jpg,0,0,91652754_2755.tif,train
1948,/kaggle/working/real_text_10k_dataset/doc_g1948_rot90.jpg,1,90,91652754_2755.tif,train
1948,/kaggle/working/real_text_10k_dataset/doc_g1948_rot180.jpg,2,180,91652754_2755.tif,train
1948,/kaggle/working/real_text_10k_dataset/doc_g1948_rot270.jpg,3,270,91652754_2755.tif,train
1949,/kaggle/working/real_text_10k_dataset/doc_g1949_rot0.jpg,0,0,1005150042.tif,train
1949,/kaggle/working/real_text_10k_dataset/doc_g1949_rot90.jpg,1,90,1005150042.tif,train
1949,/kaggle/working/real_text_10k_dataset/doc_g1949_rot180.jpg,2,180,1005150042.tif,train
1949,/kaggle/working/real_text_10k_dataset/doc_g1949_rot270.jpg,3,270,1005150042.tif,train
1950,/kaggle/working/real_text_10k_dataset/doc_g1950_rot0.jpg,0,0,2072281170.tif,train
1950,/kaggle/working/real_text_10k_dataset/doc_g1950_rot90.jpg,1,90,2072281170.tif,train
1950,/kaggle/working/real_text_10k_dataset/doc_g1950_rot180.jpg,2,180,2072281170.tif,train
1950,/kaggle/working/real_text_10k_dataset/doc_g1950_rot270.jpg,3,270,2072281170.tif,train
1951,/kaggle/working/real_text_10k_dataset/doc_g1951_rot0.jpg,0,0,2085122066a.tif,train
1951,/kaggle/working/real_text_10k_dataset/doc_g1951_rot90.jpg,1,90,2085122066a.tif,train
1951,/kaggle/working/real_text_10k_dataset/doc_g1951_rot180.jpg,2,180,2085122066a.tif,train
1951,/kaggle/working/real_text_10k_dataset/doc_g1951_rot270.jpg,3,270,2085122066a.tif,train
1952,/kaggle/working/real_text_10k_dataset/doc_g1952_rot0.jpg,0,0,176.jpg,test
1952,/kaggle/working/real_text_10k_dataset/doc_g1952_rot90.jpg,1,90,176.jpg,test
1952,/kaggle/working/real_text_10k_dataset/doc_g1952_rot180.jpg,2,180,176.jpg,test
1952,/kaggle/working/real_text_10k_dataset/doc_g1952_rot270.jpg,3,270,176.jpg,test
1953,/kaggle/working/real_text_10k_dataset/doc_g1953_rot0.jpg,0,0,506272653_506272654.tif,val
1953,/kaggle/working/real_text_10k_dataset/doc_g1953_rot90.jpg,1,90,506272653_506272654.tif,val
1953,/kaggle/working/real_text_10k_dataset/doc_g1953_rot180.jpg,2,180,506272653_506272654.tif,val
1953,/kaggle/working/real_text_10k_dataset/doc_g1953_rot270.jpg,3,270,506272653_506272654.tif,val
1954,/kaggle/working/real_text_10k_dataset/doc_g1954_rot0.jpg,0,0,tnwl0044516_4517.tif,test
1954,/kaggle/working/real_text_10k_dataset/doc_g1954_rot90.jpg,1,90,tnwl0044516_4517.tif,test
1954,/kaggle/working/real_text_10k_dataset/doc_g1954_rot180.jpg,2,180,tnwl0044516_4517.tif,test
1954,/kaggle/working/real_text_10k_dataset/doc_g1954_rot270.jpg,3,270,tnwl0044516_4517.tif,test
1955,/kaggle/working/real_text_10k_dataset/doc_g1955_rot0.jpg,0,0,50618191-8192.tif,train
1955,/kaggle/working/real_text_10k_dataset/doc_g1955_rot90.jpg,1,90,50618191-8192.tif,train
1955,/kaggle/working/real_text_10k_dataset/doc_g1955_rot180.jpg,2,180,50618191-8192.tif,train
1955,/kaggle/working/real_text_10k_dataset/doc_g1955_rot270.jpg,3,270,50618191-8192.tif,train
1956,/kaggle/working/real_text_10k_dataset/doc_g1956_rot0.jpg,0,0,85072427.tif,train
1956,/kaggle/working/real_text_10k_dataset/doc_g1956_rot90.jpg,1,90,85072427.tif,train
1956,/kaggle/working/real_text_10k_dataset/doc_g1956_rot180.jpg,2,180,85072427.tif,train
1956,/kaggle/working/real_text_10k_dataset/doc_g1956_rot270.jpg,3,270,85072427.tif,train
1957,/kaggle/working/real_text_10k_dataset/doc_g1957_rot0.jpg,0,0,0030049394.tif,train
1957,/kaggle/working/real_text_10k_dataset/doc_g1957_rot90.jpg,1,90,0030049394.tif,train
1957,/kaggle/working/real_text_10k_dataset/doc_g1957_rot180.jpg,2,180,0030049394.tif,train
1957,/kaggle/working/real_text_10k_dataset/doc_g1957_rot270.jpg,3,270,0030049394.tif,train
1958,/kaggle/working/real_text_10k_dataset/doc_g1958_rot0.jpg,0,0,50454081-4082.tif,test
1958,/kaggle/working/real_text_10k_dataset/doc_g1958_rot90.jpg,1,90,50454081-4082.tif,test
1958,/kaggle/working/real_text_10k_dataset/doc_g1958_rot180.jpg,2,180,50454081-4082.tif,test
1958,/kaggle/working/real_text_10k_dataset/doc_g1958_rot270.jpg,3,270,50454081-4082.tif,test
1959,/kaggle/working/real_text_10k_dataset/doc_g1959_rot0.jpg,0,0,2069720141.tif,val
1959,/kaggle/working/real_text_10k_dataset/doc_g1959_rot90.jpg,1,90,2069720141.tif,val
1959,/kaggle/working/real_text_10k_dataset/doc_g1959_rot180.jpg,2,180,2069720141.tif,val
1959,/kaggle/working/real_text_10k_dataset/doc_g1959_rot270.jpg,3,270,2069720141.tif,val
1960,/kaggle/working/real_text_10k_dataset/doc_g1960_rot0.jpg,0,0,2078491174.tif,train
1960,/kaggle/working/real_text_10k_dataset/doc_g1960_rot90.jpg,1,90,2078491174.tif,train
1960,/kaggle/working/real_text_10k_dataset/doc_g1960_rot180.jpg,2,180,2078491174.tif,train
1960,/kaggle/working/real_text_10k_dataset/doc_g1960_rot270.jpg,3,270,2078491174.tif,train
1961,/kaggle/working/real_text_10k_dataset/doc_g1961_rot0.jpg,0,0,88295158_5159.tif,train
1961,/kaggle/working/real_text_10k_dataset/doc_g1961_rot90.jpg,1,90,88295158_5159.tif,train
1961,/kaggle/working/real_text_10k_dataset/doc_g1961_rot180.jpg,2,180,88295158_5159.tif,train
1961,/kaggle/working/real_text_10k_dataset/doc_g1961_rot270.jpg,3,270,88295158_5159.tif,train
1962,/kaggle/working/real_text_10k_dataset/doc_g1962_rot0.jpg,0,0,2501393309.tif,val
1962,/kaggle/working/real_text_10k_dataset/doc_g1962_rot90.jpg,1,90,2501393309.tif,val
1962,/kaggle/working/real_text_10k_dataset/doc_g1962_rot180.jpg,2,180,2501393309.tif,val
1962,/kaggle/working/real_text_10k_dataset/doc_g1962_rot270.jpg,3,270,2501393309.tif,val
1963,/kaggle/working/real_text_10k_dataset/doc_g1963_rot0.jpg,0,0,1002761525.tif,test
1963,/kaggle/working/real_text_10k_dataset/doc_g1963_rot90.jpg,1,90,1002761525.tif,test
1963,/kaggle/working/real_text_10k_dataset/doc_g1963_rot180.jpg,2,180,1002761525.tif,test
1963,/kaggle/working/real_text_10k_dataset/doc_g1963_rot270.jpg,3,270,1002761525.tif,test
1964,/kaggle/working/real_text_10k_dataset/doc_g1964_rot0.jpg,0,0,2083776549_6550.tif,train
1964,/kaggle/working/real_text_10k_dataset/doc_g1964_rot90.jpg,1,90,2083776549_6550.tif,train
1964,/kaggle/working/real_text_10k_dataset/doc_g1964_rot180.jpg,2,180,2083776549_6550.tif,train
1964,/kaggle/working/real_text_10k_dataset/doc_g1964_rot270.jpg,3,270,2083776549_6550.tif,train
1965,/kaggle/working/real_text_10k_dataset/doc_g1965_rot0.jpg,0,0,2058232764_2791.tif,train
1965,/kaggle/working/real_text_10k_dataset/doc_g1965_rot90.jpg,1,90,2058232764_2791.tif,train
1965,/kaggle/working/real_text_10k_dataset/doc_g1965_rot180.jpg,2,180,2058232764_2791.tif,train
1965,/kaggle/working/real_text_10k_dataset/doc_g1965_rot270.jpg,3,270,2058232764_2791.tif,train
1966,/kaggle/working/real_text_10k_dataset/doc_g1966_rot0.jpg,0,0,2024232821_2024232841.tif,train
1966,/kaggle/working/real_text_10k_dataset/doc_g1966_rot90.jpg,1,90,2024232821_2024232841.tif,train
1966,/kaggle/working/real_text_10k_dataset/doc_g1966_rot180.jpg,2,180,2024232821_2024232841.tif,train
1966,/kaggle/working/real_text_10k_dataset/doc_g1966_rot270.jpg,3,270,2024232821_2024232841.tif,train
1967,/kaggle/working/real_text_10k_dataset/doc_g1967_rot0.jpg,0,0,518303544+-3544.tif,val
1967,/kaggle/working/real_text_10k_dataset/doc_g1967_rot90.jpg,1,90,518303544+-3544.tif,val
1967,/kaggle/working/real_text_10k_dataset/doc_g1967_rot180.jpg,2,180,518303544+-3544.tif,val
1967,/kaggle/working/real_text_10k_dataset/doc_g1967_rot270.jpg,3,270,518303544+-3544.tif,val
1968,/kaggle/working/real_text_10k_dataset/doc_g1968_rot0.jpg,0,0,507685403_507685452.tif,train
1968,/kaggle/working/real_text_10k_dataset/doc_g1968_rot90.jpg,1,90,507685403_507685452.tif,train
1968,/kaggle/working/real_text_10k_dataset/doc_g1968_rot180.jpg,2,180,507685403_507685452.tif,train
1968,/kaggle/working/real_text_10k_dataset/doc_g1968_rot270.jpg,3,270,507685403_507685452.tif,train
1969,/kaggle/working/real_text_10k_dataset/doc_g1969_rot0.jpg,0,0,2073416538.tif,train
1969,/kaggle/working/real_text_10k_dataset/doc_g1969_rot90.jpg,1,90,2073416538.tif,train
1969,/kaggle/working/real_text_10k_dataset/doc_g1969_rot180.jpg,2,180,2073416538.tif,train
1969,/kaggle/working/real_text_10k_dataset/doc_g1969_rot270.jpg,3,270,2073416538.tif,train
1970,/kaggle/working/real_text_10k_dataset/doc_g1970_rot0.jpg,0,0,749.jpg,train
1970,/kaggle/working/real_text_10k_dataset/doc_g1970_rot90.jpg,1,90,749.jpg,train
1970,/kaggle/working/real_text_10k_dataset/doc_g1970_rot180.jpg,2,180,749.jpg,train
1970,/kaggle/working/real_text_10k_dataset/doc_g1970_rot270.jpg,3,270,749.jpg,train
1971,/kaggle/working/real_text_10k_dataset/doc_g1971_rot0.jpg,0,0,2021585828_2021585843.tif,train
1971,/kaggle/working/real_text_10k_dataset/doc_g1971_rot90.jpg,1,90,2021585828_2021585843.tif,train
1971,/kaggle/working/real_text_10k_dataset/doc_g1971_rot180.jpg,2,180,2021585828_2021585843.tif,train
1971,/kaggle/working/real_text_10k_dataset/doc_g1971_rot270.jpg,3,270,2021585828_2021585843.tif,train
1972,/kaggle/working/real_text_10k_dataset/doc_g1972_rot0.jpg,0,0,91515343.tif,train
1972,/kaggle/working/real_text_10k_dataset/doc_g1972_rot90.jpg,1,90,91515343.tif,train
1972,/kaggle/working/real_text_10k_dataset/doc_g1972_rot180.jpg,2,180,91515343.tif,train
1972,/kaggle/working/real_text_10k_dataset/doc_g1972_rot270.jpg,3,270,91515343.tif,train
1973,/kaggle/working/real_text_10k_dataset/doc_g1973_rot0.jpg,0,0,0060013545.tif,val
1973,/kaggle/working/real_text_10k_dataset/doc_g1973_rot90.jpg,1,90,0060013545.tif,val
1973,/kaggle/working/real_text_10k_dataset/doc_g1973_rot180.jpg,2,180,0060013545.tif,val
1973,/kaggle/working/real_text_10k_dataset/doc_g1973_rot270.jpg,3,270,0060013545.tif,val
1974,/kaggle/working/real_text_10k_dataset/doc_g1974_rot0.jpg,0,0,502594390.tif,train
1974,/kaggle/working/real_text_10k_dataset/doc_g1974_rot90.jpg,1,90,502594390.tif,train
1974,/kaggle/working/real_text_10k_dataset/doc_g1974_rot180.jpg,2,180,502594390.tif,train
1974,/kaggle/working/real_text_10k_dataset/doc_g1974_rot270.jpg,3,270,502594390.tif,train
1975,/kaggle/working/real_text_10k_dataset/doc_g1975_rot0.jpg,0,0,529210325+-0326.tif,train
1975,/kaggle/working/real_text_10k_dataset/doc_g1975_rot90.jpg,1,90,529210325+-0326.tif,train
1975,/kaggle/working/real_text_10k_dataset/doc_g1975_rot180.jpg,2,180,529210325+-0326.tif,train
1975,/kaggle/working/real_text_10k_dataset/doc_g1975_rot270.jpg,3,270,529210325+-0326.tif,train
1976,/kaggle/working/real_text_10k_dataset/doc_g1976_rot0.jpg,0,0,2501639379_2501639380.tif,test
1976,/kaggle/working/real_text_10k_dataset/doc_g1976_rot90.jpg,1,90,2501639379_2501639380.tif,test
1976,/kaggle/working/real_text_10k_dataset/doc_g1976_rot180.jpg,2,180,2501639379_2501639380.tif,test
1976,/kaggle/working/real_text_10k_dataset/doc_g1976_rot270.jpg,3,270,2501639379_2501639380.tif,test
1977,/kaggle/working/real_text_10k_dataset/doc_g1977_rot0.jpg,0,0,517547345+-7347.tif,train
1977,/kaggle/working/real_text_10k_dataset/doc_g1977_rot90.jpg,1,90,517547345+-7347.tif,train
1977,/kaggle/working/real_text_10k_dataset/doc_g1977_rot180.jpg,2,180,517547345+-7347.tif,train
1977,/kaggle/working/real_text_10k_dataset/doc_g1977_rot270.jpg,3,270,517547345+-7347.tif,train
1978,/kaggle/working/real_text_10k_dataset/doc_g1978_rot0.jpg,0,0,503260186_503260190.tif,train
1978,/kaggle/working/real_text_10k_dataset/doc_g1978_rot90.jpg,1,90,503260186_503260190.tif,train
1978,/kaggle/working/real_text_10k_dataset/doc_g1978_rot180.jpg,2,180,503260186_503260190.tif,train
1978,/kaggle/working/real_text_10k_dataset/doc_g1978_rot270.jpg,3,270,503260186_503260190.tif,train
1979,/kaggle/working/real_text_10k_dataset/doc_g1979_rot0.jpg,0,0,50633625-3626.tif,train
1979,/kaggle/working/real_text_10k_dataset/doc_g1979_rot90.jpg,1,90,50633625-3626.tif,train
1979,/kaggle/working/real_text_10k_dataset/doc_g1979_rot180.jpg,2,180,50633625-3626.tif,train
1979,/kaggle/working/real_text_10k_dataset/doc_g1979_rot270.jpg,3,270,50633625-3626.tif,train
1980,/kaggle/working/real_text_10k_dataset/doc_g1980_rot0.jpg,0,0,00860311_0330.tif,train
1980,/kaggle/working/real_text_10k_dataset/doc_g1980_rot90.jpg,1,90,00860311_0330.tif,train
1980,/kaggle/working/real_text_10k_dataset/doc_g1980_rot180.jpg,2,180,00860311_0330.tif,train
